id, number_of_iterations, initial_pop, final_pop, initial_density, final_density, end_status, elapsed_time
20509, 13, 5, 12, 0.555556, 0.244898, period_2, 0.000524
20510, 5, 6, 6, 0.400000, 0.500000, stable, 0.000602
20511, 3, 6, 6, 0.500000, 0.500000, stable, 0.000296
20512, 3, 7, 7, 0.466667, 0.437500, stable, 0.000666
20513, 1, 3, 0, 0.300000, 0.000000, empty, 0.000421
20514, 2, 4, 0, 0.266667, 0.000000, empty, 0.000490
20515, 2, 4, 0, 0.266667, 0.000000, empty, 0.000221
20516, 3, 5, 4, 0.333333, 1.000000, stable, 0.000599
20517, 2, 4, 0, 0.266667, 0.000000, empty, 0.000236
20518, 2, 5, 0, 0.333333, 0.000000, empty, 0.000502
20519, 3, 5, 0, 0.333333, 0.000000, empty, 0.000554
20520, 9, 6, 5, 0.400000, 0.555556, , 0.001966
20521, 2, 4, 0, 0.266667, 0.000000, empty, 0.000205
20522, 2, 5, 0, 0.333333, 0.000000, empty, 0.000518
20523, 3, 5, 3, 0.333333, 1.000000, period_2, 0.000598
20524, 6, 6, 0, 0.400000, 0.000000, empty, 0.000717
20525, 2, 5, 0, 0.333333, 0.000000, empty, 0.000208
20526, 2, 6, 0, 0.400000, 0.000000, empty, 0.000441
20527, 3, 6, 4, 0.400000, 1.000000, stable, 0.000235
20528, 5, 7, 0, 0.466667, 0.000000, empty, 0.000699
20529, 2, 4, 0, 0.266667, 0.000000, empty, 0.000259
20530, 2, 5, 0, 0.333333, 0.000000, empty, 0.000340
20531, 2, 5, 0, 0.333333, 0.000000, empty, 0.000236
20532, 3, 6, 4, 0.400000, 1.000000, stable, 0.000238
20533, 2, 5, 0, 0.333333, 0.000000, empty, 0.000190
20534, 2, 6, 0, 0.400000, 0.000000, empty, 0.000502
20535, 2, 6, 0, 0.400000, 0.000000, empty, 0.000226
20536, 5, 7, 5, 0.466667, 0.555556, , 0.000705
20537, 2, 5, 0, 0.333333, 0.000000, empty, 0.000498
20538, 2, 6, 0, 0.400000, 0.000000, empty, 0.000487
20539, 2, 6, 0, 0.400000, 0.000000, empty, 0.000199
20540, 4, 7, 4, 0.466667, 1.000000, stable, 0.000446
20541, 5, 6, 6, 0.400000, 0.500000, stable, 0.000435
20542, 6, 7, 5, 0.466667, 0.555556, , 0.000431
20543, 6, 7, 0, 0.466667, 0.000000, empty, 0.000417
20544, 23, 8, 18, 0.533333, 0.183673, period_2, 0.000730
20545, 1, 3, 0, 0.375000, 0.000000, empty, 0.000168
20546, 2, 4, 0, 0.266667, 0.000000, empty, 0.000193
20547, 2, 4, 0, 0.333333, 0.000000, empty, 0.000196
20548, 5, 5, 0, 0.333333, 0.000000, empty, 0.000666
20549, 3, 4, 3, 0.333333, 1.000000, period_2, 0.000244
20550, 5, 5, 6, 0.333333, 0.500000, stable, 0.000803
20551, 4, 5, 4, 0.416667, 1.000000, stable, 0.000718
20552, 177, 6, 55, 0.400000, 0.037749, period_2, 0.009694
20553, 2, 4, 0, 0.333333, 0.000000, empty, 0.000482
20554, 3, 5, 3, 0.333333, 1.000000, period_2, 0.000479
20555, 3, 5, 0, 0.416667, 0.000000, empty, 0.000232
20556, 5, 6, 0, 0.400000, 0.000000, empty, 0.000693
20557, 2, 5, 0, 0.416667, 0.000000, empty, 0.000272
20558, 3, 6, 4, 0.400000, 1.000000, stable, 0.000570
20559, 4, 6, 6, 0.500000, 0.500000, stable, 0.000469
20560, 5, 7, 0, 0.466667, 0.000000, empty, 0.000304
20561, 2, 4, 0, 0.333333, 0.000000, empty, 0.000186
20562, 2, 5, 0, 0.333333, 0.000000, empty, 0.000247
20563, 3, 5, 3, 0.416667, 1.000000, period_2, 0.000235
20564, 4, 6, 5, 0.400000, 0.555556, stable, 0.000301
20565, 2, 5, 0, 0.416667, 0.000000, empty, 0.000180
20566, 3, 6, 4, 0.400000, 1.000000, stable, 0.000584
20567, 3, 6, 4, 0.500000, 1.000000, stable, 0.000294
20568, 2500, 7, 161, 0.466667, 0.000256, timeout, 0.618935
20569, 2, 5, 0, 0.416667, 0.000000, empty, 0.000242
20570, 2, 6, 0, 0.400000, 0.000000, empty, 0.000223
20571, 2, 6, 0, 0.500000, 0.000000, empty, 0.000207
20572, 5, 7, 0, 0.466667, 0.000000, empty, 0.000269
20573, 12, 6, 12, 0.500000, 0.244898, period_2, 0.000911
20574, 10, 7, 0, 0.466667, 0.000000, empty, 0.001076
20575, 11, 7, 12, 0.583333, 0.244898, period_2, 0.001102
20576, 23, 8, 18, 0.533333, 0.183673, period_2, 0.000994
20577, 2, 4, 0, 0.400000, 0.000000, empty, 0.000197
20578, 5, 5, 0, 0.333333, 0.000000, empty, 0.000259
20579, 5, 5, 8, 0.333333, 0.500000, stable, 0.000830
20580, 2, 6, 5, 0.400000, 0.555556, stable, 0.000220
20581, 13, 5, 12, 0.333333, 0.244898, period_2, 0.000459
20582, 3, 6, 5, 0.400000, 0.555556, stable, 0.000243
20583, 2500, 6, 161, 0.400000, 0.000256, timeout, 0.614383
20584, 5, 7, 0, 0.466667, 0.000000, empty, 0.000692
20585, 5, 5, 6, 0.333333, 0.500000, stable, 0.000714
20586, 4, 6, 0, 0.400000, 0.000000, empty, 0.000259
20587, 11, 6, 12, 0.400000, 0.244898, period_2, 0.000534
20588, 2500, 7, 161, 0.466667, 0.000256, timeout, 0.616796
20589, 5, 6, 6, 0.400000, 0.500000, stable, 0.000943
20590, 3, 7, 0, 0.466667, 0.000000, empty, 0.000368
20591, 5, 7, 0, 0.466667, 0.000000, empty, 0.000272
20592, 4, 8, 5, 0.533333, 0.555556, stable, 0.000366
20593, 3, 5, 0, 0.333333, 0.000000, empty, 0.000370
20594, 4, 6, 0, 0.400000, 0.000000, empty, 0.000305
20595, 4, 6, 0, 0.400000, 0.000000, empty, 0.000606
20596, 4, 7, 7, 0.466667, 0.437500, stable, 0.000459
20597, 12, 6, 12, 0.400000, 0.244898, period_2, 0.001516
20598, 4, 7, 0, 0.466667, 0.000000, empty, 0.000294
20599, 6, 7, 5, 0.466667, 0.555556, , 0.001020
20600, 4, 8, 0, 0.533333, 0.000000, empty, 0.000462
20601, 3, 6, 4, 0.400000, 1.000000, stable, 0.000268
20602, 5, 7, 8, 0.466667, 0.500000, stable, 0.000921
20603, 5, 7, 0, 0.466667, 0.000000, empty, 0.000333
20604, 6, 8, 5, 0.533333, 0.555556, , 0.000730
20605, 11, 7, 0, 0.466667, 0.000000, empty, 0.000632
20606, 6, 8, 3, 0.533333, 1.000000, period_2, 0.000325
20607, 4, 8, 0, 0.533333, 0.000000, empty, 0.000312
20608, 21, 9, 24, 0.600000, 0.142012, stable, 0.000878
20609, 2, 3, 0, 0.500000, 0.000000, empty, 0.000518
20610, 3, 4, 0, 0.266667, 0.000000, empty, 0.000277
20611, 5, 4, 6, 0.333333, 0.500000, stable, 0.000589
20612, 6, 5, 0, 0.333333, 0.000000, empty, 0.000850
20613, 3, 4, 0, 0.444444, 0.000000, empty, 0.000447
20614, 3, 5, 0, 0.333333, 0.000000, empty, 0.000498
20615, 6, 5, 0, 0.416667, 0.000000, empty, 0.000384
20616, 9, 6, 0, 0.400000, 0.000000, empty, 0.001177
20617, 2, 4, 0, 0.444444, 0.000000, empty, 0.000565
20618, 3, 5, 0, 0.333333, 0.000000, empty, 0.000548
20619, 6, 5, 8, 0.416667, 0.500000, stable, 0.000356
20620, 6, 6, 0, 0.400000, 0.000000, empty, 0.000404
20621, 7, 5, 5, 0.555556, 0.555556, glider, 0.000312
20622, 2500, 6, 161, 0.400000, 0.000256, timeout, 0.573100
20623, 9, 6, 0, 0.500000, 0.000000, empty, 0.000363
20624, 5, 7, 0, 0.466667, 0.000000, empty, 0.000664
20625, 2, 4, 0, 0.444444, 0.000000, empty, 0.000480
20626, 2, 5, 0, 0.333333, 0.000000, empty, 0.000285
20627, 3, 5, 0, 0.416667, 0.000000, empty, 0.000218
20628, 3, 6, 0, 0.400000, 0.000000, empty, 0.000582
20629, 13, 5, 12, 0.555556, 0.244898, period_2, 0.000554
20630, 4, 6, 4, 0.400000, 1.000000, stable, 0.000248
20631, 2500, 6, 161, 0.500000, 0.000256, timeout, 0.573397
20632, 15, 7, 12, 0.466667, 0.244898, period_2, 0.001440
20633, 2, 5, 4, 0.555556, 0.444444, stable, 0.000529
20634, 4, 6, 6, 0.400000, 0.500000, stable, 0.000274
20635, 20, 6, 24, 0.500000, 0.142012, stable, 0.000802
20636, 12, 7, 3, 0.466667, 1.000000, period_2, 0.000801
20637, 3, 6, 8, 0.666667, 0.500000, stable, 0.000552
20638, 5, 7, 6, 0.466667, 0.500000, stable, 0.000830
20639, 7, 7, 6, 0.583333, 0.500000, stable, 0.000341
20640, 14, 8, 3, 0.533333, 1.000000, period_2, 0.000963
20641, 2, 4, 0, 0.400000, 0.000000, empty, 0.000199
20642, 3, 5, 0, 0.333333, 0.000000, empty, 0.000253
20643, 5, 5, 0, 0.333333, 0.000000, empty, 0.000608
20644, 13, 6, 3, 0.400000, 1.000000, period_2, 0.008931
20645, 4, 5, 4, 0.333333, 1.000000, stable, 0.000311
20646, 3, 6, 0, 0.400000, 0.000000, empty, 0.000296
20647, 5, 6, 0, 0.400000, 0.000000, empty, 0.000299
20648, 19, 7, 24, 0.466667, 0.142012, stable, 0.002313
20649, 4, 5, 4, 0.333333, 1.000000, stable, 0.000670
20650, 4, 6, 4, 0.400000, 1.000000, stable, 0.000308
20651, 5, 6, 0, 0.400000, 0.000000, empty, 0.000813
20652, 3, 7, 7, 0.466667, 0.437500, stable, 0.000247
20653, 178, 6, 55, 0.400000, 0.037749, period_2, 0.006635
20654, 5, 7, 0, 0.466667, 0.000000, empty, 0.000256
20655, 177, 7, 55, 0.466667, 0.037749, period_2, 0.005882
20656, 19, 8, 24, 0.533333, 0.142012, stable, 0.001659
20657, 3, 5, 0, 0.333333, 0.000000, empty, 0.000235
20658, 3, 6, 0, 0.400000, 0.000000, empty, 0.000551
20659, 4, 6, 4, 0.400000, 1.000000, stable, 0.000268
20660, 3, 7, 6, 0.466667, 0.666667, stable, 0.000265
20661, 3, 6, 4, 0.400000, 0.444444, stable, 0.000245
20662, 4, 7, 4, 0.466667, 1.000000, stable, 0.000476
20663, 178, 7, 55, 0.466667, 0.037749, period_2, 0.013964
20664, 15, 8, 0, 0.533333, 0.000000, empty, 0.000721
20665, 6, 6, 0, 0.400000, 0.000000, empty, 0.000292
20666, 3, 7, 6, 0.466667, 0.500000, stable, 0.000579
20667, 15, 7, 0, 0.466667, 0.000000, empty, 0.000595
20668, 45, 8, 8, 0.533333, 0.800000, stable, 0.003268
20669, 4, 7, 5, 0.466667, 0.555556, stable, 0.000268
20670, 25, 8, 12, 0.533333, 0.148148, stable, 0.000821
20671, 6, 8, 6, 0.533333, 0.500000, stable, 0.008443
20672, 176, 9, 55, 0.600000, 0.037749, period_2, 0.008579
20673, 3, 4, 6, 0.500000, 0.500000, stable, 0.000248
20674, 8, 5, 0, 0.333333, 0.000000, empty, 0.000363
20675, 6, 5, 7, 0.416667, 0.437500, stable, 0.000756
20676, 2500, 6, 161, 0.400000, 0.000253, timeout, 2.217149
20677, 8, 5, 0, 0.416667, 0.000000, empty, 0.000689
20678, 13, 6, 12, 0.400000, 0.244898, period_2, 0.000700
20679, 4, 6, 0, 0.500000, 0.000000, empty, 0.000248
20680, 67, 7, 16, 0.466667, 0.069565, stable, 0.005529
20681, 5, 5, 0, 0.416667, 0.000000, empty, 0.000265
20682, 8, 6, 0, 0.400000, 0.000000, empty, 0.000348
20683, 5, 6, 7, 0.500000, 0.437500, stable, 0.000324
20684, 2500, 7, 9, 0.466667, 0.000234, timeout, 0.102180
20685, 176, 6, 55, 0.500000, 0.037749, period_2, 0.008461
20686, 4, 7, 0, 0.466667, 0.000000, empty, 0.000255
20687, 10, 7, 12, 0.583333, 0.244898, period_2, 0.000402
20688, 2500, 8, 161, 0.533333, 0.000253, timeout, 2.230593
20689, 5, 5, 0, 0.416667, 0.000000, empty, 0.000322
20690, 3, 6, 7, 0.400000, 0.437500, stable, 0.000250
20691, 8, 6, 0, 0.500000, 0.000000, empty, 0.000848
20692, 2500, 7, 39, 0.466667, 0.000686, timeout, 0.114453
20693, 176, 6, 55, 0.500000, 0.037749, period_2, 0.013421
20694, 10, 7, 0, 0.466667, 0.000000, empty, 0.000734
20695, 3, 7, 0, 0.583333, 0.000000, empty, 0.000533
20696, 27, 8, 12, 0.533333, 0.244898, period_2, 0.000850
20697, 12, 6, 3, 0.500000, 1.000000, period_2, 0.000468
20698, 8, 7, 12, 0.466667, 0.244898, period_2, 0.000926
20699, 107, 7, 15, 0.583333, 0.059524, period_2, 0.007142
20700, 2500, 8, 39, 0.533333, 0.000686, timeout, 0.118543
20701, 2500, 7, 52, 0.583333, 0.000992, timeout, 0.113106
20702, 20, 8, 6, 0.533333, 0.500000, stable, 0.000696
20703, 2500, 8, 19, 0.666667, 0.000509, timeout, 0.103974
20704, 2500, 9, 54, 0.600000, 0.001095, timeout, 0.110292
20705, 5, 5, 0, 0.500000, 0.000000, empty, 0.000290
20706, 6, 6, 0, 0.400000, 0.000000, empty, 0.000784
20707, 28, 6, 12, 0.400000, 0.244898, period_2, 0.002141
20708, 5, 7, 0, 0.466667, 0.000000, empty, 0.000315
20709, 5, 6, 6, 0.400000, 0.500000, stable, 0.000712
20710, 13, 7, 12, 0.466667, 0.244898, period_2, 0.000551
20711, 4, 7, 0, 0.466667, 0.000000, empty, 0.000603
20712, 4, 8, 0, 0.533333, 0.000000, empty, 0.000256
20713, 5, 6, 0, 0.400000, 0.000000, empty, 0.000264
20714, 13, 7, 12, 0.466667, 0.244898, period_2, 0.000469
20715, 5, 7, 4, 0.466667, 1.000000, stable, 0.000266
20716, 3, 8, 0, 0.533333, 0.000000, empty, 0.000536
20717, 2, 7, 0, 0.466667, 0.000000, empty, 0.000481
20718, 3, 8, 0, 0.533333, 0.000000, empty, 0.000383
20719, 6, 8, 6, 0.533333, 0.500000, stable, 0.000424
20720, 16, 9, 0, 0.600000, 0.000000, empty, 0.001674
20721, 4, 6, 7, 0.400000, 0.437500, stable, 0.000301
20722, 6, 7, 0, 0.466667, 0.000000, empty, 0.000833
20723, 68, 7, 16, 0.466667, 0.069565, stable, 0.002193
20724, 13, 8, 12, 0.533333, 0.244898, period_2, 0.000595
20725, 5, 7, 0, 0.466667, 0.000000, empty, 0.000812
20726, 5, 8, 0, 0.533333, 0.000000, empty, 0.000261
20727, 3, 8, 0, 0.533333, 0.000000, empty, 0.000207
20728, 5, 9, 4, 0.600000, 1.000000, stable, 0.000806
20729, 12, 7, 3, 0.466667, 1.000000, period_2, 0.000481
20730, 9, 8, 0, 0.533333, 0.000000, empty, 0.000602
20731, 4, 8, 4, 0.533333, 1.000000, stable, 0.000250
20732, 4, 9, 4, 0.600000, 1.000000, stable, 0.000658
20733, 5, 8, 0, 0.533333, 0.000000, empty, 0.000278
20734, 6, 9, 3, 0.600000, 1.000000, period_2, 0.001736
20735, 108, 9, 15, 0.600000, 0.059524, period_2, 0.006199
20736, 2500, 10, 123, 0.666667, 0.000270, timeout, 0.195560
20737, 2, 3, 0, 0.500000, 0.000000, empty, 0.000212
20738, 2, 4, 0, 0.266667, 0.000000, empty, 0.000215
20739, 3, 4, 4, 0.333333, 1.000000, stable, 0.000260
20740, 5, 5, 6, 0.333333, 0.500000, stable, 0.000401
20741, 3, 4, 4, 0.444444, 1.000000, stable, 0.000347
20742, 5, 5, 6, 0.333333, 0.500000, stable, 0.000764
20743, 4, 5, 0, 0.416667, 0.000000, empty, 0.000738
20744, 4, 6, 5, 0.400000, 0.555556, stable, 0.000304
20745, 12, 4, 12, 0.444444, 0.244898, period_2, 0.001188
20746, 12, 5, 12, 0.333333, 0.244898, period_2, 0.000491
20747, 6, 5, 8, 0.416667, 0.500000, stable, 0.000410
20748, 12, 6, 12, 0.400000, 0.244898, period_2, 0.001521
20749, 4, 5, 0, 0.555556, 0.000000, empty, 0.000291
20750, 4, 6, 0, 0.400000, 0.000000, empty, 0.000295
20751, 7, 6, 0, 0.500000, 0.000000, empty, 0.000439
20752, 4, 7, 0, 0.466667, 0.000000, empty, 0.000359
20753, 3, 4, 4, 0.444444, 1.000000, stable, 0.000439
20754, 3, 5, 4, 0.333333, 1.000000, stable, 0.000409
20755, 12, 5, 12, 0.416667, 0.244898, period_2, 0.001252
20756, 4, 6, 0, 0.400000, 0.000000, empty, 0.000242
20757, 2, 5, 4, 0.555556, 0.444444, stable, 0.000516
20758, 4, 6, 6, 0.400000, 0.500000, stable, 0.000404
20759, 4, 6, 0, 0.500000, 0.000000, empty, 0.000253
20760, 7, 7, 0, 0.466667, 0.000000, empty, 0.000369
20761, 4, 5, 0, 0.555556, 0.000000, empty, 0.000258
20762, 4, 6, 0, 0.400000, 0.000000, empty, 0.001529
20763, 14, 6, 12, 0.500000, 0.244898, period_2, 0.001297
20764, 7, 7, 8, 0.466667, 0.500000, stable, 0.000349
20765, 177, 6, 55, 0.666667, 0.037749, period_2, 0.008737
20766, 9, 7, 0, 0.466667, 0.000000, empty, 0.000428
20767, 5, 7, 0, 0.583333, 0.000000, empty, 0.000259
20768, 68, 8, 16, 0.533333, 0.069565, stable, 0.006177
20769, 2, 4, 0, 0.400000, 0.000000, empty, 0.000203
20770, 3, 5, 0, 0.333333, 0.000000, empty, 0.000525
20771, 5, 5, 6, 0.333333, 0.500000, stable, 0.000735
20772, 29, 6, 12, 0.400000, 0.244898, period_2, 0.000907
20773, 5, 5, 6, 0.333333, 0.500000, stable, 0.000410
20774, 6, 6, 0, 0.400000, 0.000000, empty, 0.000750
20775, 3, 6, 0, 0.400000, 0.000000, empty, 0.000207
20776, 11, 7, 3, 0.466667, 1.000000, period_2, 0.000404
20777, 12, 5, 12, 0.333333, 0.244898, period_2, 0.000452
20778, 4, 6, 0, 0.400000, 0.000000, empty, 0.000632
20779, 12, 6, 12, 0.400000, 0.244898, period_2, 0.001199
20780, 7, 7, 6, 0.466667, 0.500000, stable, 0.000850
20781, 4, 6, 0, 0.400000, 0.000000, empty, 0.000343
20782, 7, 7, 0, 0.466667, 0.000000, empty, 0.000811
20783, 4, 7, 7, 0.466667, 0.437500, stable, 0.000643
20784, 7, 8, 3, 0.533333, 1.000000, period_2, 0.000338
20785, 3, 5, 4, 0.333333, 1.000000, stable, 0.000236
20786, 4, 6, 6, 0.400000, 0.500000, stable, 0.000368
20787, 4, 6, 0, 0.400000, 0.000000, empty, 0.000419
20788, 2500, 7, 9, 0.466667, 0.000234, timeout, 0.095620
20789, 4, 6, 6, 0.400000, 0.500000, stable, 0.000631
20790, 3, 7, 5, 0.466667, 0.555556, stable, 0.000271
20791, 7, 7, 0, 0.466667, 0.000000, empty, 0.000789
20792, 18, 8, 4, 0.533333, 1.000000, stable, 0.000576
20793, 4, 6, 0, 0.400000, 0.000000, empty, 0.000592
20794, 9, 7, 5, 0.466667, 0.555556, , 0.000988
20795, 7, 7, 8, 0.466667, 0.500000, stable, 0.000803
20796, 24, 8, 18, 0.533333, 0.183673, period_2, 0.002810
20797, 9, 7, 0, 0.466667, 0.000000, empty, 0.000710
20798, 6, 8, 0, 0.533333, 0.000000, empty, 0.000279
20799, 5, 8, 3, 0.533333, 1.000000, period_2, 0.000305
20800, 9, 9, 0, 0.600000, 0.000000, empty, 0.000959
20801, 2, 4, 4, 0.500000, 1.000000, stable, 0.000217
20802, 5, 5, 0, 0.333333, 0.000000, empty, 0.000640
20803, 2, 5, 5, 0.416667, 0.555556, stable, 0.000561
20804, 2500, 6, 9, 0.400000, 0.000236, timeout, 0.098115
20805, 2, 5, 5, 0.416667, 0.555556, stable, 0.000205
20806, 2, 6, 6, 0.400000, 0.666667, stable, 0.000250
20807, 2, 6, 6, 0.500000, 0.666667, stable, 0.000528
20808, 105, 7, 15, 0.466667, 0.058824, period_2, 0.004071
20809, 5, 5, 5, 0.416667, 0.555556, glider, 0.000679
20810, 20, 6, 24, 0.400000, 0.142012, stable, 0.000725
20811, 6, 6, 0, 0.500000, 0.000000, empty, 0.000293
20812, 31, 7, 3, 0.466667, 1.000000, period_2, 0.001736
20813, 2, 6, 6, 0.500000, 0.500000, stable, 0.000216
20814, 19, 7, 24, 0.466667, 0.142012, stable, 0.000643
20815, 2, 7, 7, 0.583333, 0.437500, stable, 0.000520
20816, 77, 8, 6, 0.533333, 0.500000, stable, 0.002072
20817, 5, 5, 0, 0.416667, 0.000000, empty, 0.000276
20818, 5, 6, 4, 0.400000, 1.000000, stable, 0.000288
20819, 20, 6, 24, 0.500000, 0.142012, stable, 0.000719
20820, 2500, 7, 267, 0.466667, 0.000679, timeout, 0.293548
20821, 2, 6, 6, 0.500000, 0.500000, stable, 0.000226
20822, 19, 7, 24, 0.466667, 0.142012, stable, 0.000775
20823, 19, 7, 24, 0.583333, 0.142012, stable, 0.000642
20824, 20, 8, 3, 0.533333, 1.000000, period_2, 0.001599
20825, 4, 6, 0, 0.500000, 0.000000, empty, 0.000618
20826, 8, 7, 0, 0.466667, 0.000000, empty, 0.000650
20827, 3, 7, 0, 0.583333, 0.000000, empty, 0.000546
20828, 14, 8, 12, 0.533333, 0.244898, period_2, 0.001276
20829, 14, 7, 0, 0.583333, 0.000000, empty, 0.000507
20830, 15, 8, 12, 0.533333, 0.244898, period_2, 0.000633
20831, 14, 8, 0, 0.666667, 0.000000, empty, 0.000504
20832, 174, 9, 26, 0.600000, 0.142857, period_2, 0.009307
20833, 3, 5, 6, 0.500000, 0.500000, stable, 0.000334
20834, 4, 6, 0, 0.400000, 0.000000, empty, 0.000606
20835, 2500, 6, 161, 0.400000, 0.000255, timeout, 2.812041
20836, 64, 7, 16, 0.466667, 0.069565, stable, 0.004299
20837, 3, 6, 7, 0.400000, 0.437500, stable, 0.000348
20838, 12, 7, 3, 0.466667, 1.000000, period_2, 0.001182
20839, 64, 7, 16, 0.466667, 0.069565, stable, 0.004463
20840, 2500, 8, 9, 0.533333, 0.000237, timeout, 0.101186
20841, 25, 6, 12, 0.400000, 0.148148, stable, 0.001614
20842, 2500, 7, 161, 0.466667, 0.000256, timeout, 0.608171
20843, 18, 7, 0, 0.466667, 0.000000, empty, 0.000607
20844, 7, 8, 5, 0.533333, 0.555556, stable, 0.000352
20845, 17, 7, 24, 0.466667, 0.142012, stable, 0.000726
20846, 20, 8, 24, 0.533333, 0.142012, stable, 0.000676
20847, 53, 8, 12, 0.533333, 0.150000, stable, 0.004077
20848, 17, 9, 24, 0.600000, 0.142012, stable, 0.000749
20849, 21, 6, 24, 0.400000, 0.142012, stable, 0.001332
20850, 5, 7, 4, 0.466667, 1.000000, stable, 0.000292
20851, 2500, 7, 161, 0.466667, 0.000256, timeout, 0.611559
20852, 68, 8, 9, 0.533333, 0.037500, period_2, 0.003813
20853, 17, 7, 24, 0.466667, 0.142012, stable, 0.001291
20854, 20, 8, 24, 0.533333, 0.142012, stable, 0.000827
20855, 53, 8, 12, 0.533333, 0.150000, stable, 0.001685
20856, 17, 9, 24, 0.600000, 0.142012, stable, 0.000653
20857, 27, 7, 12, 0.466667, 0.244898, period_2, 0.001183
20858, 16, 8, 6, 0.533333, 0.500000, stable, 0.001666
20859, 20, 8, 24, 0.533333, 0.142012, stable, 0.000718
20860, 67, 9, 16, 0.600000, 0.069565, stable, 0.005361
20861, 2500, 8, 51, 0.533333, 0.000801, timeout, 0.116843
20862, 45, 9, 0, 0.600000, 0.000000, empty, 0.002693
20863, 13, 9, 0, 0.600000, 0.000000, empty, 0.000546
20864, 16, 10, 0, 0.666667, 0.000000, empty, 0.001816
20865, 3, 4, 4, 0.666667, 1.000000, stable, 0.000250
20866, 12, 5, 12, 0.333333, 0.244898, period_2, 0.001189
20867, 9, 5, 12, 0.416667, 0.244898, period_2, 0.000386
20868, 2500, 6, 161, 0.400000, 0.000254, timeout, 2.373524
20869, 2500, 5, 161, 0.555556, 0.000256, timeout, 2.331445
20870, 13, 6, 12, 0.400000, 0.244898, period_2, 0.000790
20871, 14, 6, 12, 0.500000, 0.244898, period_2, 0.003043
20872, 2500, 7, 161, 0.466667, 0.000256, timeout, 0.596840
20873, 4, 5, 5, 0.555556, 0.555556, glider, 0.000695
20874, 177, 6, 55, 0.400000, 0.037749, period_2, 0.011082
20875, 3, 6, 0, 0.500000, 0.000000, empty, 0.000397
20876, 3, 7, 0, 0.466667, 0.000000, empty, 0.000210
20877, 4, 6, 0, 0.666667, 0.000000, empty, 0.000244
20878, 7, 7, 8, 0.466667, 0.500000, stable, 0.000312
20879, 6, 7, 0, 0.583333, 0.000000, empty, 0.000710
20880, 3, 8, 6, 0.533333, 0.666667, stable, 0.000591
20881, 4, 5, 0, 0.555556, 0.000000, empty, 0.000659
20882, 12, 6, 12, 0.400000, 0.244898, period_2, 0.000501
20883, 177, 6, 55, 0.500000, 0.037749, period_2, 0.006711
20884, 10, 7, 0, 0.466667, 0.000000, empty, 0.001002
20885, 177, 6, 55, 0.666667, 0.037749, period_2, 0.007628
20886, 2500, 7, 161, 0.466667, 0.000256, timeout, 0.570447
20887, 4, 7, 3, 0.583333, 1.000000, period_2, 0.000283
20888, 9, 8, 0, 0.533333, 0.000000, empty, 0.000352
20889, 5, 6, 7, 0.666667, 0.437500, stable, 0.000282
20890, 69, 7, 16, 0.466667, 0.069565, stable, 0.005457
20891, 3, 7, 0, 0.583333, 0.000000, empty, 0.000524
20892, 3, 8, 0, 0.533333, 0.000000, empty, 0.000529
20893, 4, 7, 7, 0.777778, 0.437500, stable, 0.000362
20894, 9, 8, 0, 0.533333, 0.000000, empty, 0.000392
20895, 3, 8, 4, 0.666667, 1.000000, stable, 0.000230
20896, 178, 9, 55, 0.600000, 0.037749, period_2, 0.008632
20897, 5, 5, 0, 0.500000, 0.000000, empty, 0.000477
20898, 5, 6, 5, 0.400000, 0.555556, , 0.000263
20899, 177, 6, 55, 0.400000, 0.037749, period_2, 0.013528
20900, 18, 7, 24, 0.466667, 0.142012, stable, 0.001201
20901, 10, 6, 0, 0.400000, 0.000000, empty, 0.000396
20902, 4, 7, 0, 0.466667, 0.000000, empty, 0.000705
20903, 4, 7, 0, 0.466667, 0.000000, empty, 0.000261
20904, 18, 8, 0, 0.533333, 0.000000, empty, 0.002391
20905, 4, 6, 0, 0.400000, 0.000000, empty, 0.000241
20906, 179, 7, 55, 0.466667, 0.037749, period_2, 0.013271
20907, 3, 7, 0, 0.466667, 0.000000, empty, 0.000535
20908, 6, 8, 4, 0.533333, 1.000000, stable, 0.000425
20909, 4, 7, 4, 0.466667, 1.000000, stable, 0.000246
20910, 3, 8, 0, 0.533333, 0.000000, empty, 0.000539
20911, 8, 8, 5, 0.533333, 0.555556, , 0.000412
20912, 2500, 9, 161, 0.600000, 0.000252, timeout, 2.280451
20913, 8, 6, 0, 0.400000, 0.000000, empty, 0.000673
20914, 5, 7, 0, 0.466667, 0.000000, empty, 0.001115
20915, 179, 7, 55, 0.466667, 0.037749, period_2, 0.009252
20916, 2500, 8, 71, 0.533333, 0.000941, timeout, 0.119551
20917, 4, 7, 0, 0.466667, 0.000000, empty, 0.000289
20918, 2500, 8, 161, 0.533333, 0.000254, timeout, 2.756475
20919, 3, 8, 0, 0.533333, 0.000000, empty, 0.000268
20920, 9, 9, 0, 0.600000, 0.000000, empty, 0.000916
